symbol,side,entry_px,exit_px,qty,pnl,outcome,entry_ts,exit_ts
XRPUSDT,BUY,2.2817281499999997,2.2852007999999997,50.0,0.1736,TP,1749578745000,1749579390000
XRPUSDT,BUY,2.28312829,2.28660094,50.0,0.1736,TP,1749579450000,1749579990000
XRPUSDT,BUY,2.28592857,2.2801408199999997,50.0,-0.2894,SL,1749580050000,1749580410000
XRPUSDT,BUY,2.28012799,2.28360064,50.0,0.1736,TP,1749580425000,1749580830000
XRPUSDT,BUY,2.2842284,2.28770105,50.0,0.1736,TP,1749580905000,1749581250000
XRPUSDT,BUY,2.28702868,2.29050133,50.0,0.1736,TP,1749581310000,1749581430000
XRPUSDT,BUY,2.29012899,2.29360164,50.0,0.1736,TP,1749581475000,1749581655000
XRPUSDT,BUY,2.2952295,2.29870215,50.0,0.1736,TP,1749581805000,1749582210000
XRPUSDT,BUY,2.29382936,2.29730201,50.0,0.1736,TP,1749582270000,1749582450000
XRPUSDT,BUY,2.2987298500000004,2.3022025000000004,50.0,0.1736,TP,1749582510000,1749583590000
XRPUSDT,BUY,2.3052305,2.30870315,50.0,0.1736,TP,1749583665000,1749584250000
XRPUSDT,BUY,2.3092309,2.30344315,50.0,-0.2894,SL,1749584310000,1749584550000
XRPUSDT,BUY,2.3030302799999998,2.2972425299999997,50.0,-0.2894,SL,1749584565000,1749584850000
XRPUSDT,BUY,2.2974297200000002,2.29164197,50.0,-0.2894,SL,1749584865000,1749585210000
XRPUSDT,SELL,2.29147083,2.28799818,50.0,0.1736,TP,1749585270000,1749585390000
XRPUSDT,SELL,2.2932706499999997,2.289798,50.0,0.1736,TP,1749585450000,1749586050000
XRPUSDT,SELL,2.28987099,2.28639834,50.0,0.1736,TP,1749586110000,1749586290000
XRPUSDT,SELL,2.28827115,2.2847985,50.0,0.1736,TP,1749586350000,1749586515000
XRPUSDT,SELL,2.28707127,2.2928590200000003,50.0,-0.2894,SL,1749586590000,1749587790000
XRPUSDT,SELL,2.29157082,2.29735857,50.0,-0.2894,SL,1749587805000,1749588930000
XRPUSDT,BUY,2.29942992,2.30290257,50.0,0.1736,TP,1749589005000,1749589710000
XRPUSDT,BUY,2.3016301400000003,2.3051027900000003,50.0,0.1736,TP,1749589770000,1749590010000
XRPUSDT,BUY,2.3023302099999996,2.2965424599999995,50.0,-0.2894,SL,1749590070000,1749590130000
XRPUSDT,BUY,2.29482946,2.29830211,50.0,0.1736,TP,1749590145000,1749590235000
XRPUSDT,SELL,2.29727025,2.2937976,50.0,0.1736,TP,1749590265000,1749590310000
XRPUSDT,SELL,2.29757022,2.29409757,50.0,0.1736,TP,1749590370000,1749590490000
XRPUSDT,SELL,2.2937706,2.2995583500000003,50.0,-0.2894,SL,1749590550000,1749590910000
XRPUSDT,SELL,2.2997699999999996,2.2962973499999997,50.0,0.1736,TP,1749590925000,1749591030000
XRPUSDT,BUY,2.30043002,2.2946422699999998,50.0,-0.2894,SL,1749591165000,1749591450000
XRPUSDT,BUY,2.29702968,2.30050233,50.0,0.1736,TP,1749591465000,1749591570000
XRPUSDT,BUY,2.29932991,2.29354216,50.0,-0.2894,SL,1749591630000,1749592470000
XRPUSDT,BUY,2.29372935,2.297202,50.0,0.1736,TP,1749592485000,1749592770000
XRPUSDT,SELL,2.29717026,2.30295801,50.0,-0.2894,SL,1749592785000,1749592950000
XRPUSDT,BUY,2.30533051,2.30880316,50.0,0.1736,TP,1749593010000,1749593190000
XRPUSDT,BUY,2.31003098,2.30424323,50.0,-0.2894,SL,1749593310000,1749594270000
XRPUSDT,BUY,2.30583056,2.30004281,50.0,-0.2894,SL,1749594285000,1749595530000
XRPUSDT,BUY,2.30053003,2.30400268,50.0,0.1736,TP,1749595545000,1749596190000
XRPUSDT,SELL,2.3032696500000003,2.3090574000000004,50.0,-0.2894,SL,1749596325000,1749596715000
XRPUSDT,BUY,2.3082308,2.30244305,50.0,-0.2894,SL,1749596790000,1749597075000
XRPUSDT,BUY,2.3060305800000003,2.30024283,50.0,-0.2894,SL,1749597090000,1749597630000
XRPUSDT,SELL,2.3012698499999997,2.3070576,50.0,-0.2894,SL,1749597690000,1749598995000
XRPUSDT,SELL,2.30466951,2.31045726,50.0,-0.2894,SL,1749599010000,1749600330000
XRPUSDT,BUY,2.3069306700000003,2.30114292,50.0,-0.2894,SL,1749600450000,1749601110000
