symbol,side,entry_px,exit_px,qty,pnl,outcome,entry_ts,exit_ts
BNBUSDT,SELL,608.63913,607.63818,0.1,0.1001,TP,1750606230000,1750607610000
BNBUSDT,SELL,607.33926,609.0075099999999,0.1,-0.1668,SL,1750607655000,1750608435000
BNBUSDT,SELL,608.269167,607.268217,0.1,0.1001,TP,1750608450000,1750608795000
BNBUSDT,SELL,607.369257,609.0375069999999,0.1,-0.1668,SL,1750608885000,1750610355000
BNBUSDT,SELL,608.6191319999999,607.6181819999999,0.1,0.1001,TP,1750610370000,1750610610000
BNBUSDT,SELL,607.309263,608.9775129999999,0.1,-0.1668,SL,1750610730000,1750611570000
BNBUSDT,SELL,608.9391,610.60735,0.1,-0.1668,SL,1750611585000,1750612230000
BNBUSDT,BUY,611.531147,609.8628970000001,0.1,-0.1668,SL,1750612305000,1750612950000
BNBUSDT,BUY,609.520946,607.852696,0.1,-0.1668,SL,1750612965000,1750613190000
BNBUSDT,BUY,607.7507690000001,608.7517190000001,0.1,0.1001,TP,1750613205000,1750613730000
BNBUSDT,BUY,609.8709809999999,610.8719309999999,0.1,0.1001,TP,1750613970000,1750614390000
BNBUSDT,BUY,610.491043,608.822793,0.1,-0.1668,SL,1750614450000,1750616010000
BNBUSDT,BUY,608.6608600000001,606.9926100000001,0.1,-0.1668,SL,1750616025000,1750619070000
BNBUSDT,SELL,605.599434,604.598484,0.1,0.1001,TP,1750619145000,1750621530000
BNBUSDT,SELL,604.7595180000001,603.7585680000001,0.1,0.1001,TP,1750621590000,1750622970000
BNBUSDT,SELL,603.43965,602.4387,0.1,0.1001,TP,1750623030000,1750623150000
BNBUSDT,SELL,602.6397300000001,601.6387800000001,0.1,0.1001,TP,1750623210000,1750623510000
BNBUSDT,SELL,602.599734,601.598784,0.1,0.1001,TP,1750623555000,1750623570000
BNBUSDT,SELL,602.3597579999999,604.0280079999999,0.1,-0.1668,SL,1750623630000,1750624590000
BNBUSDT,SELL,604.159578,605.827828,0.1,-0.1668,SL,1750624605000,1750624770000
BNBUSDT,BUY,605.230517,606.231467,0.1,0.1001,TP,1750624830000,1750624950000
BNBUSDT,BUY,605.950589,606.951539,0.1,0.1001,TP,1750625130000,1750625310000
BNBUSDT,BUY,606.990693,607.991643,0.1,0.1001,TP,1750625355000,1750625670000
BNBUSDT,BUY,608.440838,609.441788,0.1,0.1001,TP,1750625730000,1750625970000
BNBUSDT,BUY,609.330927,607.662677,0.1,-0.1668,SL,1750626030000,1750626690000
BNBUSDT,BUY,607.950789,606.282539,0.1,-0.1668,SL,1750626705000,1750628190000
BNBUSDT,BUY,606.4006340000001,607.4015840000001,0.1,0.1001,TP,1750628205000,1750628610000
BNBUSDT,BUY,607.820776,608.821726,0.1,0.1001,TP,1750628730000,1750629930000
BNBUSDT,BUY,609.340928,610.341878,0.1,0.1001,TP,1750629975000,1750630050000
BNBUSDT,BUY,611.181112,612.182062,0.1,0.1001,TP,1750630155000,1750630650000
BNBUSDT,BUY,611.591153,612.592103,0.1,0.1001,TP,1750630710000,1750631310000
BNBUSDT,BUY,612.351229,613.352179,0.1,0.1001,TP,1750631370000,1750631670000
BNBUSDT,BUY,613.521346,614.522296,0.1,0.1001,TP,1750631790000,1750632030000
BNBUSDT,BUY,615.271521,616.272471,0.1,0.1001,TP,1750632285000,1750634775000
BNBUSDT,BUY,615.8215759999999,616.8225259999999,0.1,0.1001,TP,1750635030000,1750638030000
BNBUSDT,BUY,616.26162,617.26257,0.1,0.1001,TP,1750638090000,1750639410000
BNBUSDT,BUY,617.9817919999999,618.9827419999999,0.1,0.1001,TP,1750639485000,1750639710000
BNBUSDT,BUY,618.621856,616.953606,0.1,-0.1668,SL,1750639770000,1750640250000
BNBUSDT,BUY,616.801674,617.802624,0.1,0.1001,TP,1750640265000,1750643250000
BNBUSDT,BUY,620.312025,618.643775,0.1,-0.1668,SL,1750643685000,1750649970000
BNBUSDT,BUY,618.691863,619.692813,0.1,0.1001,TP,1750649985000,1750650810000
BNBUSDT,BUY,619.801974,620.802924,0.1,0.1001,TP,1750650870000,1750651530000
BNBUSDT,BUY,620.76207,621.76302,0.1,0.1001,TP,1750651590000,1750652790000
BNBUSDT,BUY,621.482142,622.4830919999999,0.1,0.1001,TP,1750652910000,1750657650000
BNBUSDT,BUY,622.36223,623.3631799999999,0.1,0.1001,TP,1750657830000,1750660335000
BNBUSDT,BUY,622.792273,623.793223,0.1,0.1001,TP,1750660410000,1750662330000
BNBUSDT,BUY,624.182412,622.514162,0.1,-0.1668,SL,1750662510000,1750670490000
BNBUSDT,BUY,622.56225,620.894,0.1,-0.1668,SL,1750670505000,1750670790000
BNBUSDT,SELL,621.357858,620.356908,0.1,0.1001,TP,1750670835000,1750673370000
BNBUSDT,SELL,620.767917,619.766967,0.1,0.1001,TP,1750673550000,1750674150000
BNBUSDT,SELL,619.997994,618.997044,0.1,0.1001,TP,1750674390000,1750675290000
BNBUSDT,SELL,618.668127,617.667177,0.1,0.1001,TP,1750675530000,1750677630000
BNBUSDT,SELL,616.848309,618.5165589999999,0.1,-0.1668,SL,1750677705000,1750681650000
BNBUSDT,SELL,618.208173,619.8764229999999,0.1,-0.1668,SL,1750681665000,1750682850000
BNBUSDT,SELL,619.6480290000001,618.6470790000001,0.1,0.1001,TP,1750682865000,1750683930000
BNBUSDT,BUY,618.591853,616.9236030000001,0.1,-0.1668,SL,1750683945000,1750685310000
BNBUSDT,SELL,616.0183920000001,617.686642,0.1,-0.1668,SL,1750685505000,1750685790000
BNBUSDT,SELL,617.83821,619.50646,0.1,-0.1668,SL,1750685805000,1750685910000
BNBUSDT,BUY,620.2220159999999,621.2229659999999,0.1,0.1001,TP,1750685955000,1750685970000
BNBUSDT,BUY,620.26202,621.26297,0.1,0.1001,TP,1750686030000,1750686090000
BNBUSDT,BUY,621.242118,622.243068,0.1,0.1001,TP,1750686150000,1750686270000
BNBUSDT,BUY,623.112305,624.113255,0.1,0.1001,TP,1750686345000,1750686930000
BNBUSDT,BUY,625.96259,626.96354,0.1,0.1001,TP,1750687050000,1750687110000
BNBUSDT,BUY,626.312625,627.313575,0.1,0.1001,TP,1750687170000,1750687215000
BNBUSDT,BUY,625.7125649999999,624.044315,0.1,-0.1668,SL,1750687290000,1750688250000
BNBUSDT,BUY,623.7423679999999,622.074118,0.1,-0.1668,SL,1750688265000,1750688970000
BNBUSDT,SELL,622.03779,621.03684,0.1,0.1001,TP,1750689015000,1750690650000
BNBUSDT,SELL,621.0078930000001,622.676143,0.1,-0.1668,SL,1750690710000,1750691250000
BNBUSDT,SELL,622.367757,621.366807,0.1,0.1001,TP,1750691265000,1750692390000
BNBUSDT,SELL,620.53794,619.5369900000001,0.1,0.1001,TP,1750692465000,1750693875000
BNBUSDT,SELL,619.778016,621.4462659999999,0.1,-0.1668,SL,1750694010000,1750694310000
BNBUSDT,SELL,622.077786,623.7460359999999,0.1,-0.1668,SL,1750694325000,1750694550000
BNBUSDT,BUY,623.582352,624.583302,0.1,0.1001,TP,1750694595000,1750694670000
BNBUSDT,BUY,623.752369,624.753319,0.1,0.1001,TP,1750694715000,1750694730000
BNBUSDT,BUY,622.822276,623.823226,0.1,0.1001,TP,1750694790000,1750695030000
BNBUSDT,BUY,623.212315,624.213265,0.1,0.1001,TP,1750695075000,1750695255000
BNBUSDT,BUY,622.882282,623.883232,0.1,0.1001,TP,1750695330000,1750695510000
BNBUSDT,BUY,623.96239,622.2941400000001,0.1,-0.1668,SL,1750695690000,1750695870000
BNBUSDT,SELL,621.787815,620.786865,0.1,0.1001,TP,1750695990000,1750696110000
BNBUSDT,SELL,619.668027,618.6670770000001,0.1,0.1001,TP,1750696185000,1750696290000
BNBUSDT,SELL,619.068087,618.067137,0.1,0.1001,TP,1750696335000,1750696350000
BNBUSDT,SELL,618.678126,617.677176,0.1,0.1001,TP,1750696395000,1750696470000
BNBUSDT,SELL,617.8982040000001,616.8972540000001,0.1,0.1001,TP,1750696530000,1750696635000
BNBUSDT,SELL,618.4581479999999,620.1263979999999,0.1,-0.1668,SL,1750696650000,1750696830000
